Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Amount,Channel,Transaction_Status
TXN0071403,ACC001758,2024-06-13,Withdrawal,17939.85,UPI,Success
TXN0071517,ACC006247,2024-06-13,Withdrawal,278.72,UPI,Success
TXN0072218,ACC000987,2024-06-13,Withdrawal,14896.76,Net Banking,Success
TXN0072708,ACC001214,2024-06-13,Deposit,19390.96,Net Banking,Success
TXN0073016,ACC000171,2024-06-13,Transfer,2014.31,UPI,Success
TXN0073049,ACC002503,2024-06-13,Withdrawal,500.00,ATM,Success
TXN0073208,ACC004051,2024-06-13,Withdrawal,228986.51,IMPS,Success
TXN0073328,ACC000662,2024-06-13,Withdrawal,4601.75,UPI,Success
TXN0073528,ACC002811,2024-06-13,Withdrawal,211713.00,NEFT,Success
TXN0073577,ACC006604,2024-06-13,Deposit,29306.68,Net Banking,Success
TXN0073680,ACC002518,2024-06-13,Deposit,78603.79,NEFT,Success
TXN0073721,ACC000157,2024-06-13,Withdrawal,2000.00,ATM,Success
TXN0073746,ACC001399,2024-06-13,Deposit,455.65,UPI,Success
TXN0073993,ACC001485,2024-06-13,Deposit,1506.38,UPI,Success
TXN0074367,ACC001018,2024-06-13,Transfer,11088.22,Mobile Banking,Failed
TXN0074416,ACC003687,2024-06-13,Deposit,2252.06,Mobile Banking,Success
TXN0074518,ACC002463,2024-06-13,Withdrawal,31780.74,Branch,Success
TXN0074525,ACC006298,2024-06-13,Deposit,30330.22,Mobile Banking,Success
TXN0074569,ACC005414,2024-06-13,Withdrawal,569.26,UPI,Success
TXN0075046,ACC003270,2024-06-13,Withdrawal,17144.80,Mobile Banking,Success
TXN0075065,ACC000633,2024-06-13,Withdrawal,549.43,UPI,Success
TXN0075281,ACC003770,2024-06-13,Deposit,209897.67,NEFT,Success
TXN0075352,ACC003458,2024-06-13,Withdrawal,5427.83,UPI,Success
TXN0075461,ACC000630,2024-06-13,Withdrawal,3000.00,ATM,Success
TXN0075614,ACC000701,2024-06-13,Transfer,21953.54,Mobile Banking,Success
TXN0075760,ACC004349,2024-06-13,Withdrawal,458.42,UPI,Success
TXN0076184,ACC003186,2024-06-13,Withdrawal,5000.00,ATM,Success
TXN0076305,ACC000759,2024-06-13,Deposit,126144.48,NEFT,Success
TXN0076373,ACC001143,2024-06-13,Withdrawal,16573.19,UPI,Success
TXN0076617,ACC000574,2024-06-13,Withdrawal,293.84,UPI,Success
TXN0076650,ACC006507,2024-06-13,Deposit,653.28,UPI,Success
TXN0077264,ACC001748,2024-06-13,Withdrawal,8000.00,ATM,Success
TXN0077576,ACC005885,2024-06-13,Withdrawal,122163.61,NEFT,Success
TXN0077715,ACC000727,2024-06-13,Withdrawal,8000.00,ATM,Success
TXN0078213,ACC004751,2024-06-13,Deposit,8458.36,UPI,Success
TXN0079083,ACC001233,2024-06-13,Withdrawal,500.00,ATM,Success
TXN0079089,ACC002544,2024-06-13,Withdrawal,6160.45,Mobile Banking,Success
TXN0079416,ACC006497,2024-06-13,Deposit,8870.08,UPI,Success
TXN0079567,ACC001320,2024-06-13,Withdrawal,85913.18,NEFT,Success
TXN0079955,ACC004380,2024-06-13,Transfer,1261.95,UPI,Success
TXN0079971,ACC000814,2024-06-13,Withdrawal,6545.32,Mobile Banking,Success
TXN0081277,ACC004685,2024-06-13,Withdrawal,1000.00,ATM,Success
TXN0081360,ACC002878,2024-06-13,Withdrawal,8000.00,ATM,Success
TXN0081439,ACC002381,2024-06-13,Withdrawal,316.32,UPI,Success
TXN0081889,ACC004732,2024-06-13,Withdrawal,5786.90,UPI,Success
TXN0082360,ACC004666,2024-06-13,Withdrawal,33922.72,UPI,Success
TXN0082562,ACC005378,2024-06-13,Withdrawal,2000.00,ATM,Failed
TXN0082900,ACC002074,2024-06-13,Withdrawal,4127.58,UPI,Success
TXN0083102,ACC003758,2024-06-13,Withdrawal,2000.00,ATM,Success
TXN0084110,ACC001485,2024-06-13,Transfer,5524.89,UPI,Success
TXN0084195,ACC004238,2024-06-13,Withdrawal,7393.39,UPI,Success
TXN0084577,ACC002656,2024-06-13,Withdrawal,854.01,UPI,Failed
TXN0085444,ACC004523,2024-06-13,Deposit,155.45,UPI,Success
TXN0085585,ACC001135,2024-06-13,Withdrawal,10000.00,ATM,Success
TXN0085704,ACC001175,2024-06-13,Deposit,23860.51,Net Banking,Success
TXN0086237,ACC006829,2024-06-13,Withdrawal,42018.34,UPI,Pending
TXN0086460,ACC000579,2024-06-13,Deposit,469012.69,Branch,Success
TXN0086991,ACC004701,2024-06-13,Withdrawal,177364.16,NEFT,Success
TXN0087233,ACC003065,2024-06-13,Withdrawal,105.27,UPI,Success
TXN0087503,ACC000965,2024-06-13,Withdrawal,30314.09,Mobile Banking,Success
TXN0087667,ACC003228,2024-06-13,Deposit,16120.70,Net Banking,Success
TXN0088104,ACC004794,2024-06-13,Withdrawal,101764.07,Branch,Success
TXN0088170,ACC004499,2024-06-13,Withdrawal,1336.07,UPI,Success
TXN0088402,ACC004064,2024-06-13,Withdrawal,186041.97,IMPS,Success
TXN0088593,ACC000661,2024-06-13,Deposit,320.83,UPI,Success
TXN0089579,ACC004542,2024-06-13,Deposit,25175.23,Mobile Banking,Success
TXN0089927,ACC006931,2024-06-13,Withdrawal,2000.00,ATM,Success
TXN0090229,ACC000714,2024-06-13,Transfer,565.21,UPI,Success
TXN0090277,ACC000404,2024-06-13,Withdrawal,153616.41,NEFT,Success
TXN0090356,ACC006920,2024-06-13,Withdrawal,10076.14,Mobile Banking,Success
TXN0090446,ACC003877,2024-06-13,Transfer,28131.39,UPI,Success
TXN0090845,ACC000089,2024-06-13,Withdrawal,277.05,UPI,Success
TXN0091283,ACC003877,2024-06-13,Withdrawal,333473.66,Branch,Success
TXN0092498,ACC003717,2024-06-13,Withdrawal,1897.56,UPI,Success
TXN0092717,ACC003869,2024-06-13,Withdrawal,6315.63,UPI,Success
TXN0092972,ACC001304,2024-06-13,Deposit,8230.17,Net Banking,Success
TXN0093258,ACC006030,2024-06-13,Deposit,6260.17,Mobile Banking,Success
TXN0094331,ACC006504,2024-06-13,Withdrawal,214311.60,NEFT,Success
TXN0094371,ACC003458,2024-06-13,Withdrawal,2000.00,ATM,Success
TXN0094656,ACC005114,2024-06-13,Withdrawal,4500.00,ATM,Success
TXN0094797,ACC002761,2024-06-13,Transfer,23721.29,UPI,Success
TXN0094995,ACC002923,2024-06-13,Withdrawal,349.09,UPI,Success
TXN0095059,ACC001639,2024-06-13,Withdrawal,10000.00,ATM,Success
TXN0095241,ACC005414,2024-06-13,Deposit,40665.52,UPI,Success
TXN0095303,ACC004400,2024-06-13,Deposit,12775.48,Mobile Banking,Success
TXN0095565,ACC006504,2024-06-13,Withdrawal,86033.43,IMPS,Failed
TXN0096057,ACC004256,2024-06-13,Withdrawal,9241.31,UPI,Success
TXN0096121,ACC000708,2024-06-13,Withdrawal,4500.00,ATM,Success
TXN0096169,ACC005199,2024-06-13,Withdrawal,13750.17,Net Banking,Success
TXN0097144,ACC001297,2024-06-13,Deposit,6898.22,Net Banking,Success
TXN0097218,ACC003938,2024-06-13,Withdrawal,4500.00,ATM,Success
TXN0097579,ACC004433,2024-06-13,Withdrawal,500.00,ATM,Success
TXN0097868,ACC005439,2024-06-13,Deposit,192403.57,NEFT,Success
TXN0097880,ACC002090,2024-06-13,Withdrawal,673.47,UPI,Success
TXN0098278,ACC005007,2024-06-13,Withdrawal,421.77,UPI,Success
TXN0098799,ACC000114,2024-06-13,Deposit,56796.47,Branch,Success
TXN0098915,ACC005717,2024-06-13,Transfer,1119.39,UPI,Success
TXN0099168,ACC001650,2024-06-13,Withdrawal,6758.56,IMPS,Success
TXN0099179,ACC001778,2024-06-13,Deposit,9894.49,Net Banking,Success
TXN0099364,ACC000814,2024-06-13,Withdrawal,25002.89,Mobile Banking,Success
TXN0099847,ACC001385,2024-06-13,Deposit,18148.22,Mobile Banking,Success
TXN0100279,ACC001779,2024-06-13,Deposit,24346.63,IMPS,Success
TXN0100299,ACC005726,2024-06-13,Withdrawal,6827.56,UPI,Success
TXN0100382,ACC006799,2024-06-13,Withdrawal,546.40,UPI,Failed
TXN0100677,ACC002343,2024-06-13,Withdrawal,5450.14,Net Banking,Success
TXN0100771,ACC000818,2024-06-13,Deposit,75613.70,NEFT,Failed
TXN0101078,ACC000960,2024-06-13,Withdrawal,2000.00,ATM,Success
TXN0101329,ACC005708,2024-06-13,Withdrawal,760.74,UPI,Success
TXN0101778,ACC001053,2024-06-13,Deposit,11930.66,Net Banking,Success
TXN0101814,ACC005780,2024-06-13,Withdrawal,4821.72,UPI,Success
TXN0102085,ACC004064,2024-06-13,Withdrawal,30399.86,Mobile Banking,Success
TXN0102102,ACC000285,2024-06-13,Deposit,39325.39,NEFT,Success
TXN0102174,ACC006503,2024-06-13,Withdrawal,5000.00,ATM,Success
TXN0102739,ACC005423,2024-06-13,Withdrawal,3000.00,ATM,Success
TXN0103347,ACC005370,2024-06-13,Deposit,236793.24,Branch,Success
TXN0103361,ACC006111,2024-06-13,Transfer,10175.17,Mobile Banking,Failed
TXN0103384,ACC003631,2024-06-13,Withdrawal,981.67,UPI,Success
TXN0103395,ACC002216,2024-06-13,Withdrawal,5000.00,ATM,Success
TXN0103660,ACC002842,2024-06-13,Deposit,918.30,UPI,Success
TXN0103824,ACC005026,2024-06-13,Withdrawal,1000.00,ATM,Success
TXN0103998,ACC002656,2024-06-13,Withdrawal,32920.91,Mobile Banking,Success
TXN0104152,ACC003542,2024-06-13,Withdrawal,445428.55,Branch,Success
TXN0104184,ACC003415,2024-06-13,Withdrawal,336820.38,Branch,Success
TXN0104527,ACC000583,2024-06-13,Withdrawal,18728.28,Mobile Banking,Success
TXN0104575,ACC005790,2024-06-13,Withdrawal,1892.71,Net Banking,Success
TXN0000714,ACC004369,2024-06-14,Withdrawal,26729.47,NEFT,Success
TXN0000742,ACC001032,2024-06-14,Withdrawal,8769.26,NEFT,Success
TXN0001100,ACC000789,2024-06-14,Withdrawal,3725.67,Mobile Banking,Success
TXN0001643,ACC002736,2024-06-14,Transfer,354.13,UPI,Success
TXN0001719,ACC002803,2024-06-14,Withdrawal,1000.00,ATM,Success
TXN0001953,ACC002723,2024-06-14,Withdrawal,33001.10,POS / Debit Card,Success
TXN0002001,ACC002945,2024-06-14,Withdrawal,500.00,ATM,Success
TXN0002367,ACC004872,2024-06-14,Withdrawal,27901.87,Net Banking,Success
TXN0002510,ACC001923,2024-06-14,Withdrawal,554.47,UPI,Success
TXN0002873,ACC000803,2024-06-14,Withdrawal,962.50,UPI,Success
TXN0003293,ACC000117,2024-06-14,Deposit,23800.54,Mobile Banking,Success
TXN0003689,ACC000128,2024-06-14,Withdrawal,584.13,UPI,Success
TXN0003699,ACC002373,2024-06-14,Withdrawal,16588.25,POS / Debit Card,Failed
TXN0003755,ACC000956,2024-06-14,Withdrawal,245737.13,Branch,Success
TXN0004149,ACC002543,2024-06-14,Withdrawal,1000.00,ATM,Success
TXN0004359,ACC002784,2024-06-14,Transfer,28369.21,NEFT,Success
TXN0004461,ACC002027,2024-06-14,Transfer,19978.94,Mobile Banking,Success
TXN0004622,ACC000919,2024-06-14,Withdrawal,11656.53,Net Banking,Success
TXN0005214,ACC002111,2024-06-14,Withdrawal,24237.13,Net Banking,Success
TXN0005442,ACC000814,2024-06-14,Deposit,184135.56,IMPS,Success
TXN0005575,ACC003366,2024-06-14,Deposit,58053.23,NEFT,Success
TXN0005696,ACC002338,2024-06-14,Withdrawal,29960.21,Net Banking,Success
TXN0006149,ACC004013,2024-06-14,Withdrawal,8569.62,UPI,Success
TXN0006793,ACC001018,2024-06-14,Deposit,12532.13,Mobile Banking,Success
TXN0007542,ACC000116,2024-06-14,Withdrawal,3000.00,ATM,Success
TXN0007703,ACC001810,2024-06-14,Transfer,1482.38,UPI,Success
TXN0010034,ACC002800,2024-06-14,Deposit,227878.56,NEFT,Success
TXN0010351,ACC006457,2024-06-14,Deposit,753.24,UPI,Success
TXN0010676,ACC003984,2024-06-14,Transfer,9369.78,POS / Debit Card,Success
TXN0010882,ACC001419,2024-06-14,Deposit,3517.33,Net Banking,Success
TXN0011346,ACC000160,2024-06-14,Withdrawal,5000.00,ATM,Success
TXN0011840,ACC002180,2024-06-14,Withdrawal,4500.00,ATM,Success
TXN0011935,ACC002343,2024-06-14,Withdrawal,8000.00,ATM,Success
TXN0011983,ACC004058,2024-06-14,Deposit,538.82,UPI,Failed
TXN0012359,ACC006537,2024-06-14,Deposit,3630.63,UPI,Success
TXN0012499,ACC004740,2024-06-14,Deposit,482701.61,Branch,Failed
TXN0012646,ACC002014,2024-06-14,Withdrawal,10000.00,ATM,Success
TXN0012729,ACC000166,2024-06-14,Deposit,32646.11,Mobile Banking,Success
TXN0013103,ACC004740,2024-06-14,Withdrawal,410.53,UPI,Success
TXN0013355,ACC004101,2024-06-14,Withdrawal,306340.74,Branch,Success
TXN0013777,ACC004740,2024-06-14,Withdrawal,2000.00,ATM,Success
TXN0013994,ACC001394,2024-06-14,Withdrawal,1000.00,ATM,Success
TXN0014160,ACC001647,2024-06-14,Withdrawal,9633.05,UPI,Success
TXN0014431,ACC001040,2024-06-14,Deposit,16526.01,UPI,Success
TXN0014507,ACC001584,2024-06-14,Withdrawal,32459.73,Mobile Banking,Failed
TXN0014511,ACC005192,2024-06-14,Withdrawal,8000.00,ATM,Success
TXN0015037,ACC006631,2024-06-14,Withdrawal,678.13,UPI,Success
TXN0015471,ACC006078,2024-06-14,Transfer,4604.36,UPI,Success
TXN0015549,ACC003421,2024-06-14,Transfer,30963.31,Mobile Banking,Success
TXN0015840,ACC001841,2024-06-14,Deposit,9110.29,UPI,Success
TXN0015876,ACC004498,2024-06-14,Withdrawal,6904.01,UPI,Success
TXN0016568,ACC004051,2024-06-14,Deposit,4911.81,Net Banking,Success
TXN0016709,ACC004223,2024-06-14,Withdrawal,55899.68,NEFT,Success
TXN0016774,ACC003221,2024-06-14,Withdrawal,14474.56,POS / Debit Card,Success
TXN0016838,ACC000876,2024-06-14,Withdrawal,5000.00,ATM,Success
TXN0016876,ACC004776,2024-06-14,Deposit,9391.57,UPI,Success
TXN0017080,ACC000728,2024-06-14,Withdrawal,256.87,UPI,Success
TXN0017231,ACC004556,2024-06-14,Withdrawal,7396.33,UPI,Success
TXN0017446,ACC005835,2024-06-14,Withdrawal,32776.64,Mobile Banking,Success
TXN0017860,ACC002811,2024-06-14,Withdrawal,261746.73,Branch,Success
TXN0017921,ACC000573,2024-06-14,Transfer,3537.54,UPI,Success
TXN0018358,ACC006345,2024-06-14,Deposit,527.08,UPI,Success
TXN0018832,ACC006811,2024-06-14,Withdrawal,43277.75,UPI,Success
TXN0019034,ACC004147,2024-06-14,Withdrawal,23541.78,Net Banking,Success
TXN0019041,ACC000518,2024-06-14,Withdrawal,34708.41,IMPS,Success
TXN0019676,ACC002181,2024-06-14,Transfer,333.20,UPI,Success
TXN0020304,ACC000789,2024-06-14,Withdrawal,8000.00,ATM,Success
TXN0020716,ACC002792,2024-06-14,Withdrawal,22920.20,Net Banking,Success
TXN0021115,ACC006708,2024-06-14,Withdrawal,3000.00,ATM,Success
TXN0021496,ACC005042,2024-06-14,Withdrawal,6433.89,UPI,Success
TXN0021990,ACC005266,2024-06-14,Withdrawal,28675.11,Mobile Banking,Failed
TXN0022918,ACC003911,2024-06-14,Withdrawal,172.82,UPI,Success
TXN0023177,ACC003095,2024-06-14,Withdrawal,8160.12,UPI,Success
TXN0023189,ACC000564,2024-06-14,Withdrawal,24451.53,Mobile Banking,Success
TXN0023676,ACC001394,2024-06-14,Transfer,29538.06,Mobile Banking,Success
TXN0023859,ACC004526,2024-06-14,Withdrawal,1193.22,UPI,Success
TXN0024697,ACC004117,2024-06-14,Withdrawal,414623.26,Branch,Success
TXN0024877,ACC005111,2024-06-14,Deposit,4286.77,UPI,Success
TXN0025776,ACC001951,2024-06-14,Transfer,8957.56,UPI,Success
TXN0025904,ACC006799,2024-06-14,Deposit,6178.93,Net Banking,Success
TXN0025934,ACC001218,2024-06-14,Deposit,218247.90,IMPS,Success
TXN0026008,ACC000197,2024-06-14,Deposit,2465.32,UPI,Failed
TXN0026009,ACC002365,2024-06-14,Withdrawal,6332.27,UPI,Success
TXN0026025,ACC000579,2024-06-14,Withdrawal,161279.01,NEFT,Success
TXN0026244,ACC005733,2024-06-14,Withdrawal,6662.58,UPI,Success
TXN0026413,ACC002906,2024-06-14,Deposit,19585.14,Net Banking,Failed
TXN0026664,ACC003846,2024-06-14,Withdrawal,763.55,UPI,Success
TXN0026807,ACC004123,2024-06-14,Withdrawal,2226.37,UPI,Success
TXN0027075,ACC005868,2024-06-14,Transfer,607.43,UPI,Success
TXN0027129,ACC005253,2024-06-14,Transfer,763.80,UPI,Success
TXN0027789,ACC000443,2024-06-14,Withdrawal,7744.02,Net Banking,Success
TXN0028135,ACC006362,2024-06-14,Withdrawal,777.06,UPI,Success
TXN0028215,ACC004861,2024-06-14,Withdrawal,8343.03,UPI,Success
TXN0028383,ACC004498,2024-06-14,Deposit,3061.42,UPI,Success
TXN0028595,ACC006631,2024-06-14,Withdrawal,7345.64,Net Banking,Success
TXN0029588,ACC004305,2024-06-14,Withdrawal,562.50,UPI,Success
TXN0029775,ACC006655,2024-06-14,Deposit,22097.14,UPI,Success
TXN0030255,ACC006581,2024-06-14,Deposit,9248.84,UPI,Success
TXN0030312,ACC002612,2024-06-14,Deposit,111.55,UPI,Success
TXN0030553,ACC000123,2024-06-14,Withdrawal,262.63,UPI,Success
TXN0030767,ACC006340,2024-06-14,Withdrawal,6427.36,UPI,Success
TXN0030821,ACC001296,2024-06-14,Withdrawal,7544.19,Mobile Banking,Success
TXN0031509,ACC003427,2024-06-14,Deposit,985.67,UPI,Success
TXN0031636,ACC002967,2024-06-14,Transfer,7847.35,UPI,Success
TXN0031861,ACC004171,2024-06-14,Withdrawal,49717.05,UPI,Success
TXN0031903,ACC001164,2024-06-14,Withdrawal,8000.00,ATM,Success
TXN0031935,ACC003248,2024-06-14,Withdrawal,29758.11,Net Banking,Success
TXN0032011,ACC002467,2024-06-14,Deposit,3985.80,UPI,Success
TXN0032979,ACC005205,2024-06-14,Deposit,639.38,UPI,Success
TXN0033106,ACC005647,2024-06-14,Withdrawal,8000.00,ATM,Failed
TXN0033455,ACC002675,2024-06-14,Withdrawal,3498.25,NEFT,Success
TXN0033459,ACC003971,2024-06-14,Withdrawal,342.13,UPI,Success
TXN0034026,ACC001381,2024-06-14,Withdrawal,90472.13,NEFT,Success
TXN0035080,ACC005455,2024-06-14,Withdrawal,500.00,ATM,Success
TXN0035093,ACC004490,2024-06-14,Withdrawal,197252.34,IMPS,Success
TXN0035310,ACC002144,2024-06-14,Withdrawal,31050.55,Mobile Banking,Success
TXN0035400,ACC003753,2024-06-14,Deposit,7123.03,UPI,Success
TXN0035494,ACC000395,2024-06-14,Withdrawal,21928.48,Net Banking,Success
TXN0035706,ACC000589,2024-06-14,Withdrawal,2000.00,ATM,Success
TXN0035835,ACC004553,2024-06-14,Withdrawal,2000.00,ATM,Success
TXN0036185,ACC005414,2024-06-14,Withdrawal,950.42,UPI,Success
TXN0036644,ACC002331,2024-06-14,Withdrawal,1475.93,UPI,Success
TXN0036986,ACC005708,2024-06-14,Withdrawal,164749.65,NEFT,Success
TXN0037707,ACC003256,2024-06-14,Withdrawal,10000.00,ATM,Success
TXN0038184,ACC000642,2024-06-14,Withdrawal,4500.00,ATM,Success
TXN0038456,ACC000909,2024-06-14,Withdrawal,10000.00,ATM,Success
TXN0038478,ACC001061,2024-06-14,Deposit,22452.87,IMPS,Success
TXN0039235,ACC004069,2024-06-14,Withdrawal,20788.74,Net Banking,Success
TXN0040166,ACC000138,2024-06-14,Deposit,845.59,UPI,Success
TXN0040693,ACC001306,2024-06-14,Transfer,102.64,UPI,Success
TXN0041011,ACC001454,2024-06-14,Withdrawal,3143.82,UPI,Success
TXN0041044,ACC004592,2024-06-14,Withdrawal,114644.74,IMPS,Success
TXN0041068,ACC003248,2024-06-14,Withdrawal,500.00,ATM,Success
TXN0041177,ACC004323,2024-06-14,Withdrawal,15844.97,Mobile Banking,Success
TXN0041474,ACC000414,2024-06-14,Transfer,173878.97,IMPS,Success
TXN0042107,ACC004188,2024-06-14,Withdrawal,790.87,UPI,Success
TXN0042252,ACC002680,2024-06-14,Withdrawal,28698.61,UPI,Success
TXN0042329,ACC000543,2024-06-14,Withdrawal,15660.64,Net Banking,Success
TXN0042401,ACC000589,2024-06-14,Deposit,34028.99,Net Banking,Success
TXN0042460,ACC003386,2024-06-14,Withdrawal,48002.26,NEFT,Success
TXN0042468,ACC001937,2024-06-14,Deposit,129828.97,IMPS,Success
TXN0043595,ACC004610,2024-06-14,Withdrawal,6110.81,UPI,Success
TXN0043641,ACC002339,2024-06-14,Deposit,592.16,UPI,Success
TXN0043680,ACC006508,2024-06-14,Deposit,363997.39,Branch,Success
TXN0043812,ACC004732,2024-06-14,Deposit,8817.87,Net Banking,Success
TXN0043897,ACC003956,2024-06-14,Deposit,165334.75,NEFT,Success
TXN0044367,ACC000018,2024-06-14,Withdrawal,6708.55,Net Banking,Success
TXN0044726,ACC001573,2024-06-14,Deposit,33055.80,Mobile Banking,Success
TXN0044886,ACC006437,2024-06-14,Withdrawal,232607.62,NEFT,Success
TXN0045105,ACC003723,2024-06-14,Deposit,1380.40,UPI,Failed
TXN0045638,ACC005275,2024-06-14,Withdrawal,4467.21,Mobile Banking,Success
TXN0045803,ACC001561,2024-06-14,Withdrawal,28437.15,Mobile Banking,Success
TXN0045828,ACC001442,2024-06-14,Withdrawal,150990.75,NEFT,Failed
TXN0045909,ACC001665,2024-06-14,Deposit,4099.95,UPI,Success
TXN0046311,ACC006288,2024-06-14,Withdrawal,7111.79,UPI,Success
TXN0046345,ACC002205,2024-06-14,Withdrawal,9318.89,Net Banking,Success
TXN0046552,ACC000018,2024-06-14,Deposit,14798.84,Mobile Banking,Success
TXN0046814,ACC003388,2024-06-14,Withdrawal,10000.00,ATM,Success
TXN0047259,ACC000784,2024-06-14,Withdrawal,82477.30,IMPS,Success
TXN0047324,ACC002561,2024-06-14,Deposit,7005.07,UPI,Success
TXN0047446,ACC002953,2024-06-14,Withdrawal,24584.33,Mobile Banking,Success
TXN0047505,ACC005901,2024-06-14,Withdrawal,5000.00,ATM,Success
TXN0047967,ACC002063,2024-06-14,Withdrawal,7752.86,UPI,Success
TXN0048023,ACC002358,2024-06-14,Deposit,18524.52,Mobile Banking,Success
TXN0048705,ACC002483,2024-06-14,Deposit,310.87,UPI,Success
TXN0048777,ACC004021,2024-06-14,Withdrawal,24125.47,Net Banking,Success
TXN0049371,ACC003713,2024-06-14,Withdrawal,10000.00,ATM,Success
TXN0049616,ACC001039,2024-06-14,Deposit,77877.54,IMPS,Success
TXN0050323,ACC001342,2024-06-14,Withdrawal,28248.94,Net Banking,Success
TXN0050599,ACC001325,2024-06-14,Withdrawal,970.92,UPI,Success
TXN0050919,ACC001862,2024-06-14,Deposit,180327.51,NEFT,Success
TXN0051028,ACC002544,2024-06-14,Transfer,4167.68,Mobile Banking,Success
TXN0051131,ACC002388,2024-06-14,Withdrawal,270.78,UPI,Success
TXN0051339,ACC003876,2024-06-14,Withdrawal,6578.90,Net Banking,Success
TXN0051533,ACC000504,2024-06-14,Withdrawal,21435.14,Net Banking,Success
TXN0051886,ACC000559,2024-06-14,Withdrawal,5668.08,Net Banking,Success
TXN0052159,ACC006637,2024-06-14,Withdrawal,111044.69,NEFT,Success
TXN0052357,ACC004309,2024-06-14,Transfer,33687.97,Mobile Banking,Success
TXN0053780,ACC000658,2024-06-14,Withdrawal,13941.59,Net Banking,Success
TXN0053866,ACC001398,2024-06-14,Withdrawal,8000.00,ATM,Failed
TXN0053877,ACC001857,2024-06-14,Withdrawal,8977.52,UPI,Success
TXN0054128,ACC002503,2024-06-14,Withdrawal,34829.26,POS / Debit Card,Success
TXN0054165,ACC005855,2024-06-14,Withdrawal,879.60,Net Banking,Success
TXN0054287,ACC005494,2024-06-14,Transfer,7183.69,UPI,Success
TXN0054306,ACC002242,2024-06-14,Withdrawal,500.00,ATM,Success
TXN0054824,ACC005120,2024-06-14,Withdrawal,339.96,Net Banking,Success
TXN0054938,ACC004740,2024-06-14,Deposit,11107.06,Mobile Banking,Success
TXN0056064,ACC002108,2024-06-14,Withdrawal,370.74,UPI,Success
TXN0056226,ACC000814,2024-06-14,Deposit,849.00,UPI,Success
TXN0056289,ACC002455,2024-06-14,Withdrawal,100972.96,NEFT,Success
TXN0056360,ACC000909,2024-06-14,Deposit,32094.58,Net Banking,Success
TXN0056434,ACC000928,2024-06-14,Withdrawal,500.00,ATM,Success
TXN0056457,ACC000721,2024-06-14,Withdrawal,156217.06,NEFT,Success
TXN0056665,ACC001250,2024-06-14,Deposit,25926.25,Net Banking,Success
TXN0057047,ACC005511,2024-06-14,Transfer,346.06,UPI,Success
TXN0057064,ACC004257,2024-06-14,Transfer,354135.25,Branch,Success
TXN0058040,ACC006955,2024-06-14,Withdrawal,34110.21,Mobile Banking,Success
TXN0059097,ACC005262,2024-06-14,Deposit,3504.27,UPI,Success
TXN0059278,ACC004353,2024-06-14,Withdrawal,4500.00,ATM,Success
TXN0059761,ACC002798,2024-06-14,Withdrawal,177167.54,IMPS,Success
TXN0059903,ACC006407,2024-06-14,Withdrawal,2000.00,ATM,Success
TXN0060150,ACC005553,2024-06-14,Withdrawal,32709.18,Net Banking,Success
TXN0060343,ACC003854,2024-06-14,Withdrawal,23255.98,UPI,Success
TXN0060366,ACC005527,2024-06-14,Deposit,9686.70,NEFT,Success
TXN0060541,ACC004051,2024-06-14,Transfer,54792.67,Branch,Success
TXN0060564,ACC001196,2024-06-14,Withdrawal,216718.39,IMPS,Success
TXN0060877,ACC002483,2024-06-14,Withdrawal,29809.77,Net Banking,Success
TXN0061280,ACC001394,2024-06-14,Deposit,11564.28,Net Banking,Success
TXN0061689,ACC002680,2024-06-14,Withdrawal,718.25,UPI,Success
TXN0061724,ACC004344,2024-06-14,Withdrawal,4500.00,ATM,Success
TXN0062045,ACC006804,2024-06-14,Deposit,397.54,UPI,Success
TXN0062541,ACC002389,2024-06-14,Withdrawal,28847.60,Net Banking,Success
TXN0062752,ACC001925,2024-06-14,Withdrawal,824.37,UPI,Success
TXN0063100,ACC004324,2024-06-14,Withdrawal,2000.00,ATM,Success
TXN0063450,ACC003869,2024-06-14,Deposit,275.76,UPI,Success
TXN0063453,ACC003065,2024-06-14,Withdrawal,4500.00,ATM,Success
TXN0063642,ACC002194,2024-06-14,Withdrawal,29681.08,Mobile Banking,Success
TXN0063893,ACC004356,2024-06-14,Withdrawal,5000.00,ATM,Success
TXN0063960,ACC001196,2024-06-14,Deposit,68709.08,IMPS,Success
TXN0064076,ACC001761,2024-06-14,Withdrawal,773.09,UPI,Success
TXN0064128,ACC000359,2024-06-14,Withdrawal,144382.20,Branch,Success
TXN0064349,ACC006155,2024-06-14,Deposit,27939.47,Mobile Banking,Success
TXN0064357,ACC001519,2024-06-14,Withdrawal,148688.82,IMPS,Success
TXN0064417,ACC000652,2024-06-14,Withdrawal,1000.00,ATM,Success
TXN0064575,ACC002575,2024-06-14,Withdrawal,885.97,UPI,Success
TXN0064611,ACC002063,2024-06-14,Deposit,25002.92,Net Banking,Success
TXN0065271,ACC003754,2024-06-14,Withdrawal,868.97,UPI,Success
TXN0065517,ACC003437,2024-06-14,Withdrawal,39411.39,UPI,Success
TXN0065772,ACC006016,2024-06-14,Deposit,1585.90,Mobile Banking,Success
TXN0065864,ACC000269,2024-06-14,Withdrawal,3000.00,ATM,Success
TXN0065925,ACC006402,2024-06-14,Transfer,17486.68,Mobile Banking,Success
