Card_ID,Customer_ID,Card_Type,Issue_Date,Credit_Limit,Card_Status
CARD004267,CUST01302,Credit Card,2023-12-01,1000000.00,Active
CARD004825,CUST03965,Debit Card,2023-12-01,100000.00,Active
CARD000946,CUST04558,Debit Card,2023-12-02,200000.00,Active
CARD003578,CUST02385,Prepaid Card,2023-12-02,50000.00,Active
CARD004015,CUST02370,Debit Card,2023-12-02,100000.00,Expired
CARD004981,CUST02167,Debit Card,2023-12-02,25000.00,Active
CARD001016,CUST03628,Credit Card,2023-12-03,150000.00,Active
CARD001431,CUST01520,Credit Card,2023-12-03,1000000.00,Active
CARD002587,CUST02429,Credit Card,2023-12-03,100000.00,Active
CARD002597,CUST03197,Credit Card,2023-12-03,500000.00,Expired
CARD000626,CUST01490,Debit Card,2023-12-04,200000.00,Active
CARD001850,CUST01583,Credit Card,2023-12-04,100000.00,Active
CARD000392,CUST04242,Credit Card,2023-12-05,500000.00,Active
CARD001038,CUST00915,Debit Card,2023-12-05,25000.00,Active
CARD003680,CUST04255,Credit Card,2023-12-05,1000000.00,Active
CARD004034,CUST01346,Prepaid Card,2023-12-05,25000.00,Active
CARD004936,CUST03907,Debit Card,2023-12-05,100000.00,Active
CARD005089,CUST03174,Corporate Card,2023-12-05,500000.00,Active
CARD005123,CUST04938,Debit Card,2023-12-05,200000.00,Active
CARD003827,CUST00236,Debit Card,2023-12-06,50000.00,Active
CARD004687,CUST03875,Credit Card,2023-12-06,150000.00,Expired
CARD000207,CUST04948,Debit Card,2023-12-07,50000.00,Active
CARD000232,CUST02910,Credit Card,2023-12-07,50000.00,Active
CARD001166,CUST04480,Credit Card,2023-12-07,150000.00,Active
CARD000841,CUST00060,Credit Card,2023-12-08,50000.00,Active
CARD005026,CUST02079,Debit Card,2023-12-08,25000.00,Active
CARD000110,CUST04760,Debit Card,2023-12-09,50000.00,Active
CARD000822,CUST02789,Credit Card,2023-12-09,500000.00,Active
CARD000980,CUST00714,Prepaid Card,2023-12-09,25000.00,Active
CARD002160,CUST02466,Debit Card,2023-12-09,100000.00,Active
CARD004020,CUST01041,Credit Card,2023-12-09,50000.00,Active
CARD004220,CUST01593,Credit Card,2023-12-09,500000.00,Active
CARD004448,CUST03629,Credit Card,2023-12-09,150000.00,Active
CARD001338,CUST04452,Debit Card,2023-12-10,200000.00,Active
CARD001625,CUST03856,Debit Card,2023-12-10,25000.00,Active
CARD001614,CUST00585,Credit Card,2023-12-11,1000000.00,Inactive
CARD001662,CUST04897,Credit Card,2023-12-11,150000.00,Active
CARD002830,CUST04794,Credit Card,2023-12-11,250000.00,Active
CARD004495,CUST02793,Credit Card,2023-12-11,500000.00,Active
CARD003335,CUST01442,Debit Card,2023-12-12,50000.00,Active
CARD000369,CUST00230,Debit Card,2023-12-13,100000.00,Active
CARD001077,CUST04231,Debit Card,2023-12-13,100000.00,Active
CARD001335,CUST04937,Prepaid Card,2023-12-13,10000.00,Active
CARD002450,CUST04091,Credit Card,2023-12-13,500000.00,Active
CARD002838,CUST02122,Debit Card,2023-12-13,25000.00,Active
CARD003980,CUST00403,Credit Card,2023-12-13,150000.00,Active
CARD001301,CUST04910,Credit Card,2023-12-14,100000.00,Expired
CARD002482,CUST00067,Debit Card,2023-12-14,100000.00,Active
CARD004617,CUST02148,Debit Card,2023-12-14,100000.00,Active
CARD005030,CUST02797,Credit Card,2023-12-14,250000.00,Active
CARD000507,CUST03563,Debit Card,2023-12-15,50000.00,Active
CARD002323,CUST04302,Credit Card,2023-12-15,500000.00,Active
CARD004104,CUST01183,Prepaid Card,2023-12-15,50000.00,Active
CARD001574,CUST00723,Credit Card,2023-12-16,250000.00,Active
CARD002928,CUST02600,Credit Card,2023-12-16,50000.00,Active
CARD000859,CUST02647,Debit Card,2023-12-17,25000.00,Active
CARD001900,CUST02349,Credit Card,2023-12-17,1000000.00,Expired
CARD002273,CUST04677,Debit Card,2023-12-17,50000.00,Active
CARD002735,CUST04591,Debit Card,2023-12-17,100000.00,Active
CARD003945,CUST04801,Debit Card,2023-12-17,50000.00,Active
CARD000960,CUST03127,Debit Card,2023-12-18,100000.00,Active
CARD002784,CUST02367,Debit Card,2023-12-18,50000.00,Blocked
CARD003353,CUST02200,Credit Card,2023-12-18,500000.00,Active
CARD003561,CUST00109,Credit Card,2023-12-18,150000.00,Active
CARD003603,CUST03784,Debit Card,2023-12-18,25000.00,Active
CARD004972,CUST04621,Credit Card,2023-12-18,1000000.00,Active
CARD000427,CUST00242,Debit Card,2023-12-19,200000.00,Inactive
CARD001577,CUST00159,Credit Card,2023-12-19,100000.00,Active
CARD001604,CUST03165,Debit Card,2023-12-19,100000.00,Active
CARD002077,CUST01634,Debit Card,2023-12-19,50000.00,Active
CARD003620,CUST04025,Credit Card,2023-12-19,100000.00,Active
CARD004949,CUST02443,Credit Card,2023-12-19,1000000.00,Active
CARD000741,CUST04991,Debit Card,2023-12-20,50000.00,Active
CARD000942,CUST04180,Credit Card,2023-12-20,100000.00,Expired
CARD001057,CUST03742,Credit Card,2023-12-20,150000.00,Active
CARD001848,CUST01480,Credit Card,2023-12-20,150000.00,Active
CARD002157,CUST02904,Debit Card,2023-12-20,50000.00,Active
CARD002868,CUST03474,Credit Card,2023-12-20,250000.00,Active
CARD003411,CUST01707,Prepaid Card,2023-12-20,25000.00,Active
CARD003419,CUST00510,Credit Card,2023-12-20,50000.00,Active
CARD001643,CUST02764,Credit Card,2023-12-21,50000.00,Active
CARD003661,CUST02883,Credit Card,2023-12-21,150000.00,Active
CARD003977,CUST04938,Debit Card,2023-12-21,25000.00,Active
CARD001676,CUST01059,Credit Card,2023-12-22,100000.00,Active
CARD002987,CUST01879,Debit Card,2023-12-22,25000.00,Active
CARD003125,CUST04542,Prepaid Card,2023-12-22,10000.00,Active
CARD003952,CUST03568,Debit Card,2023-12-22,100000.00,Active
CARD000691,CUST00736,Credit Card,2023-12-23,150000.00,Active
CARD002486,CUST03579,Credit Card,2023-12-23,150000.00,Active
CARD003302,CUST02418,Credit Card,2023-12-23,250000.00,Active
CARD003673,CUST01411,Debit Card,2023-12-23,50000.00,Active
CARD004699,CUST00007,Prepaid Card,2023-12-23,25000.00,Active
CARD001665,CUST02515,Credit Card,2023-12-24,150000.00,Active
CARD002576,CUST00178,Credit Card,2023-12-24,250000.00,Active
CARD004757,CUST02144,Debit Card,2023-12-24,200000.00,Active
CARD004799,CUST01170,Credit Card,2023-12-24,1000000.00,Active
CARD000304,CUST02385,Credit Card,2023-12-25,500000.00,Inactive
CARD001120,CUST03807,Debit Card,2023-12-25,50000.00,Active
CARD001296,CUST01299,Credit Card,2023-12-25,1000000.00,Active
CARD002173,CUST01990,Credit Card,2023-12-25,1000000.00,Blocked
CARD002690,CUST02934,Credit Card,2023-12-25,250000.00,Active
CARD004583,CUST00293,Prepaid Card,2023-12-25,50000.00,Active
CARD000264,CUST02018,Corporate Card,2023-12-26,500000.00,Active
CARD000420,CUST00937,Credit Card,2023-12-26,250000.00,Active
CARD000705,CUST01794,Debit Card,2023-12-26,25000.00,Active
CARD001636,CUST03706,Debit Card,2023-12-26,50000.00,Active
CARD004735,CUST01075,Credit Card,2023-12-26,500000.00,Active
CARD004784,CUST00213,Debit Card,2023-12-26,50000.00,Active
CARD000937,CUST00352,Credit Card,2023-12-27,100000.00,Active
CARD001977,CUST01337,Credit Card,2023-12-27,1000000.00,Active
CARD003225,CUST03589,Debit Card,2023-12-27,100000.00,Active
CARD003872,CUST01442,Credit Card,2023-12-27,1000000.00,Active
CARD005142,CUST00996,Prepaid Card,2023-12-27,10000.00,Expired
CARD000698,CUST02814,Corporate Card,2023-12-28,500000.00,Active
CARD001795,CUST02065,Credit Card,2023-12-28,500000.00,Active
CARD004229,CUST04894,Credit Card,2023-12-28,500000.00,Active
CARD000009,CUST00709,Credit Card,2023-12-29,500000.00,Active
CARD000270,CUST02027,Debit Card,2023-12-29,100000.00,Active
CARD001723,CUST02906,Credit Card,2023-12-29,150000.00,Active
CARD000792,CUST02402,Credit Card,2023-12-30,100000.00,Blocked
CARD003058,CUST01650,Credit Card,2023-12-30,100000.00,Expired
CARD004970,CUST04025,Credit Card,2023-12-30,50000.00,Active
CARD001815,CUST00927,Debit Card,2023-12-31,200000.00,Active
CARD002939,CUST00238,Debit Card,2023-12-31,100000.00,Active
CARD001129,CUST03711,Credit Card,2024-01-01,50000.00,Active
CARD001675,CUST02401,Credit Card,2024-01-01,100000.00,Active
CARD001920,CUST01379,Credit Card,2024-01-01,100000.00,Active
CARD004979,CUST01053,Debit Card,2024-01-01,200000.00,Active
CARD000876,CUST03431,Debit Card,2024-01-02,50000.00,Active
CARD000999,CUST01258,Credit Card,2024-01-02,250000.00,Active
CARD002781,CUST03165,Debit Card,2024-01-02,100000.00,Expired
CARD004081,CUST00604,Credit Card,2024-01-02,50000.00,Active
CARD000338,CUST02980,Credit Card,2024-01-03,150000.00,Expired
CARD000590,CUST04306,Debit Card,2024-01-03,50000.00,Active
CARD001659,CUST01765,Credit Card,2024-01-03,50000.00,Active
CARD004175,CUST04791,Credit Card,2024-01-03,250000.00,Active
CARD004922,CUST00664,Credit Card,2024-01-03,100000.00,Active
CARD005059,CUST03539,Credit Card,2024-01-03,50000.00,Active
CARD001007,CUST03856,Credit Card,2024-01-04,500000.00,Active
CARD001250,CUST02409,Debit Card,2024-01-04,100000.00,Expired
CARD003197,CUST01220,Debit Card,2024-01-04,200000.00,Active
CARD000373,CUST04097,Credit Card,2024-01-05,100000.00,Active
CARD000592,CUST00870,Debit Card,2024-01-05,50000.00,Active
CARD000814,CUST02821,Debit Card,2024-01-05,100000.00,Active
CARD001486,CUST02974,Credit Card,2024-01-05,1000000.00,Blocked
CARD001678,CUST00199,Debit Card,2024-01-05,200000.00,Active
CARD002917,CUST03226,Credit Card,2024-01-05,50000.00,Active
CARD001578,CUST03724,Credit Card,2024-01-06,50000.00,Active
CARD002484,CUST04558,Credit Card,2024-01-06,500000.00,Active
CARD003313,CUST02162,Credit Card,2024-01-06,1000000.00,Active
CARD000782,CUST01113,Prepaid Card,2024-01-07,25000.00,Active
CARD001304,CUST02915,Credit Card,2024-01-07,100000.00,Active
CARD002467,CUST04744,Prepaid Card,2024-01-07,25000.00,Active
CARD003130,CUST00570,Debit Card,2024-01-07,200000.00,Active
CARD003208,CUST03866,Debit Card,2024-01-07,200000.00,Active
CARD000934,CUST03117,Credit Card,2024-01-08,1000000.00,Active
CARD000936,CUST00924,Debit Card,2024-01-08,50000.00,Active
CARD000695,CUST00300,Credit Card,2024-01-09,250000.00,Active
CARD000720,CUST00230,Debit Card,2024-01-09,200000.00,Active
CARD003099,CUST04851,Credit Card,2024-01-09,150000.00,Active
CARD000994,CUST02047,Debit Card,2024-01-10,200000.00,Active
CARD001385,CUST00601,Credit Card,2024-01-10,1000000.00,Active
CARD001686,CUST03972,Prepaid Card,2024-01-10,25000.00,Active
CARD003315,CUST03191,Credit Card,2024-01-10,250000.00,Active
CARD003916,CUST01726,Debit Card,2024-01-10,200000.00,Active
CARD004073,CUST04986,Credit Card,2024-01-10,500000.00,Active
CARD004847,CUST02125,Prepaid Card,2024-01-10,10000.00,Active
CARD004864,CUST00160,Credit Card,2024-01-10,100000.00,Active
CARD002356,CUST00527,Corporate Card,2024-01-11,500000.00,Active
CARD002498,CUST02423,Debit Card,2024-01-11,50000.00,Active
CARD004400,CUST01600,Debit Card,2024-01-11,200000.00,Inactive
CARD004961,CUST04485,Credit Card,2024-01-11,500000.00,Inactive
CARD001377,CUST02029,Credit Card,2024-01-12,100000.00,Active
CARD002708,CUST04953,Credit Card,2024-01-12,50000.00,Active
CARD003043,CUST02712,Debit Card,2024-01-12,50000.00,Active
CARD003271,CUST03837,Debit Card,2024-01-12,50000.00,Active
CARD003559,CUST03919,Debit Card,2024-01-12,200000.00,Expired
CARD004107,CUST02463,Credit Card,2024-01-12,1000000.00,Active
CARD004794,CUST01294,Credit Card,2024-01-12,150000.00,Active
CARD000743,CUST04156,Credit Card,2024-01-13,500000.00,Active
CARD001402,CUST02231,Prepaid Card,2024-01-13,50000.00,Inactive
CARD002171,CUST01789,Debit Card,2024-01-13,25000.00,Active
CARD002333,CUST04554,Credit Card,2024-01-13,500000.00,Blocked
CARD002459,CUST03235,Debit Card,2024-01-13,50000.00,Active
CARD002667,CUST02507,Debit Card,2024-01-13,25000.00,Active
CARD004552,CUST04967,Credit Card,2024-01-13,500000.00,Active
CARD000368,CUST00047,Debit Card,2024-01-14,200000.00,Active
CARD001243,CUST03401,Prepaid Card,2024-01-14,10000.00,Active
CARD003182,CUST01558,Debit Card,2024-01-14,25000.00,Active
CARD001267,CUST02897,Credit Card,2024-01-15,250000.00,Active
CARD002679,CUST04560,Credit Card,2024-01-15,500000.00,Blocked
CARD003190,CUST01038,Credit Card,2024-01-15,100000.00,Active
CARD002307,CUST01646,Credit Card,2024-01-16,150000.00,Expired
CARD002856,CUST03561,Debit Card,2024-01-16,100000.00,Active
CARD004192,CUST01940,Credit Card,2024-01-16,500000.00,Active
CARD004599,CUST04844,Debit Card,2024-01-16,50000.00,Active
CARD000588,CUST03538,Debit Card,2024-01-17,100000.00,Active
CARD000977,CUST04003,Credit Card,2024-01-17,150000.00,Active
CARD001178,CUST02501,Credit Card,2024-01-17,500000.00,Active
CARD001495,CUST04105,Debit Card,2024-01-17,50000.00,Active
CARD004414,CUST04305,Debit Card,2024-01-17,50000.00,Active
CARD004432,CUST00191,Credit Card,2024-01-17,50000.00,Active
CARD005073,CUST03717,Debit Card,2024-01-17,100000.00,Active
CARD001729,CUST02915,Credit Card,2024-01-18,250000.00,Active
CARD002276,CUST02220,Debit Card,2024-01-18,200000.00,Expired
CARD003649,CUST00573,Debit Card,2024-01-18,100000.00,Active
CARD004456,CUST04283,Debit Card,2024-01-18,25000.00,Blocked
CARD001230,CUST01476,Debit Card,2024-01-19,50000.00,Active
CARD001839,CUST01305,Credit Card,2024-01-19,100000.00,Active
CARD002016,CUST03821,Debit Card,2024-01-19,100000.00,Active
CARD002028,CUST02348,Credit Card,2024-01-19,500000.00,Active
CARD002311,CUST04510,Debit Card,2024-01-19,200000.00,Active
CARD003121,CUST01422,Debit Card,2024-01-19,200000.00,Active
CARD003386,CUST01180,Credit Card,2024-01-19,100000.00,Active
CARD004392,CUST00023,Credit Card,2024-01-19,100000.00,Active
CARD004983,CUST04268,Debit Card,2024-01-19,100000.00,Expired
CARD000224,CUST04470,Credit Card,2024-01-20,150000.00,Active
CARD000611,CUST00365,Debit Card,2024-01-20,100000.00,Expired
CARD000686,CUST00055,Credit Card,2024-01-20,150000.00,Blocked
CARD002052,CUST03209,Debit Card,2024-01-20,100000.00,Expired
CARD002315,CUST01314,Debit Card,2024-01-20,200000.00,Active
CARD002500,CUST02453,Debit Card,2024-01-20,50000.00,Active
CARD003425,CUST00905,Prepaid Card,2024-01-20,10000.00,Active
CARD000042,CUST01758,Credit Card,2024-01-21,500000.00,Active
CARD000723,CUST03755,Credit Card,2024-01-21,250000.00,Blocked
CARD003286,CUST03494,Debit Card,2024-01-21,200000.00,Blocked
CARD003460,CUST00206,Credit Card,2024-01-21,250000.00,Active
CARD000371,CUST00758,Credit Card,2024-01-22,50000.00,Active
CARD000840,CUST00001,Debit Card,2024-01-22,100000.00,Active
CARD001674,CUST00604,Debit Card,2024-01-22,200000.00,Expired
CARD003702,CUST02343,Credit Card,2024-01-22,250000.00,Active
CARD004171,CUST00158,Debit Card,2024-01-22,25000.00,Active
CARD004625,CUST01397,Credit Card,2024-01-22,250000.00,Active
CARD000246,CUST02181,Credit Card,2024-01-23,250000.00,Active
CARD000502,CUST01059,Credit Card,2024-01-23,250000.00,Active
CARD001140,CUST04202,Corporate Card,2024-01-23,200000.00,Active
CARD004263,CUST00965,Credit Card,2024-01-23,150000.00,Active
CARD004934,CUST01436,Credit Card,2024-01-23,150000.00,Active
CARD000040,CUST00162,Credit Card,2024-01-24,1000000.00,Active
CARD000821,CUST02993,Credit Card,2024-01-24,500000.00,Active
CARD003020,CUST03421,Credit Card,2024-01-24,50000.00,Active
CARD003799,CUST00380,Credit Card,2024-01-24,500000.00,Active
CARD004132,CUST00582,Corporate Card,2024-01-24,200000.00,Active
CARD000152,CUST02090,Debit Card,2024-01-25,50000.00,Active
CARD001119,CUST01433,Debit Card,2024-01-25,200000.00,Active
CARD003066,CUST04877,Debit Card,2024-01-25,200000.00,Active
CARD004580,CUST01275,Debit Card,2024-01-25,100000.00,Active
CARD000281,CUST02087,Credit Card,2024-01-26,250000.00,Active
CARD000774,CUST04866,Debit Card,2024-01-26,50000.00,Active
CARD001651,CUST02169,Debit Card,2024-01-26,200000.00,Active
CARD004031,CUST04401,Debit Card,2024-01-26,200000.00,Active
CARD004340,CUST02605,Debit Card,2024-01-26,50000.00,Active
CARD001670,CUST03441,Credit Card,2024-01-27,250000.00,Active
CARD004483,CUST00633,Corporate Card,2024-01-27,200000.00,Blocked
CARD000899,CUST04241,Credit Card,2024-01-28,1000000.00,Active
CARD001212,CUST00317,Credit Card,2024-01-28,150000.00,Active
CARD001297,CUST00116,Credit Card,2024-01-28,250000.00,Active
CARD001419,CUST00803,Debit Card,2024-01-28,50000.00,Blocked
CARD003317,CUST01802,Prepaid Card,2024-01-28,10000.00,Active
CARD003608,CUST01296,Debit Card,2024-01-28,200000.00,Active
CARD003632,CUST01392,Credit Card,2024-01-28,150000.00,Active
CARD003929,CUST00342,Corporate Card,2024-01-28,500000.00,Active
CARD004203,CUST02680,Debit Card,2024-01-28,25000.00,Active
CARD004494,CUST01191,Debit Card,2024-01-28,50000.00,Active
CARD004728,CUST00230,Debit Card,2024-01-28,50000.00,Active
CARD000288,CUST04229,Debit Card,2024-01-29,100000.00,Active
CARD001856,CUST02006,Credit Card,2024-01-29,50000.00,Active
CARD002803,CUST00575,Debit Card,2024-01-29,100000.00,Active
CARD000003,CUST04696,Prepaid Card,2024-01-30,25000.00,Active
CARD000431,CUST01916,Debit Card,2024-01-30,50000.00,Active
CARD001858,CUST00594,Credit Card,2024-01-30,50000.00,Active
CARD003010,CUST04547,Credit Card,2024-01-30,150000.00,Active
CARD003168,CUST03568,Corporate Card,2024-01-30,200000.00,Active
CARD003641,CUST03006,Prepaid Card,2024-01-30,10000.00,Active
CARD004225,CUST03480,Debit Card,2024-01-30,50000.00,Active
CARD000250,CUST01758,Debit Card,2024-01-31,100000.00,Active
CARD002041,CUST02876,Debit Card,2024-01-31,50000.00,Active
CARD003213,CUST00654,Credit Card,2024-01-31,1000000.00,Active
CARD003739,CUST00369,Debit Card,2024-01-31,100000.00,Active
CARD003856,CUST03946,Credit Card,2024-01-31,50000.00,Active
CARD004080,CUST04538,Debit Card,2024-01-31,200000.00,Active
CARD004543,CUST03441,Debit Card,2024-01-31,50000.00,Active
CARD004982,CUST00900,Credit Card,2024-01-31,250000.00,Active
CARD000675,CUST00047,Debit Card,2024-02-01,100000.00,Active
CARD001565,CUST03984,Credit Card,2024-02-01,250000.00,Active
CARD002802,CUST02653,Prepaid Card,2024-02-01,10000.00,Active
CARD002898,CUST01017,Debit Card,2024-02-01,50000.00,Active
CARD002919,CUST04778,Credit Card,2024-02-01,500000.00,Active
CARD003185,CUST04332,Debit Card,2024-02-01,200000.00,Inactive
CARD004785,CUST01733,Credit Card,2024-02-01,100000.00,Active
CARD000081,CUST01886,Credit Card,2024-02-02,150000.00,Active
CARD001108,CUST02833,Credit Card,2024-02-02,250000.00,Active
CARD002031,CUST01345,Credit Card,2024-02-02,150000.00,Active
CARD003928,CUST01402,Debit Card,2024-02-02,100000.00,Active
CARD000861,CUST01855,Debit Card,2024-02-03,50000.00,Active
CARD000718,CUST02970,Credit Card,2024-02-04,1000000.00,Active
CARD001048,CUST01351,Credit Card,2024-02-04,250000.00,Active
CARD001182,CUST01967,Credit Card,2024-02-04,50000.00,Active
CARD003602,CUST03757,Credit Card,2024-02-04,100000.00,Active
CARD004430,CUST00716,Debit Card,2024-02-04,200000.00,Active
CARD005103,CUST02072,Debit Card,2024-02-04,200000.00,Expired
CARD000310,CUST00826,Credit Card,2024-02-05,250000.00,Active
CARD002200,CUST02578,Debit Card,2024-02-05,200000.00,Active
CARD002900,CUST04940,Corporate Card,2024-02-05,500000.00,Active
CARD000837,CUST00866,Debit Card,2024-02-06,25000.00,Active
CARD001782,CUST00099,Debit Card,2024-02-06,100000.00,Active
CARD002074,CUST02140,Debit Card,2024-02-06,100000.00,Active
CARD002239,CUST01470,Debit Card,2024-02-06,200000.00,Active
CARD002986,CUST03152,Debit Card,2024-02-06,100000.00,Active
CARD004217,CUST00475,Credit Card,2024-02-06,50000.00,Active
CARD002520,CUST00658,Debit Card,2024-02-07,200000.00,Active
CARD003100,CUST03138,Credit Card,2024-02-07,100000.00,Blocked
CARD004086,CUST03794,Credit Card,2024-02-07,500000.00,Active
CARD004283,CUST00376,Debit Card,2024-02-07,100000.00,Active
CARD001261,CUST00556,Debit Card,2024-02-08,100000.00,Active
CARD002178,CUST03183,Prepaid Card,2024-02-08,10000.00,Active
CARD002373,CUST01338,Credit Card,2024-02-08,50000.00,Active
CARD003124,CUST01733,Debit Card,2024-02-08,200000.00,Inactive
CARD003363,CUST00376,Corporate Card,2024-02-08,1500000.00,Active
CARD004693,CUST04254,Credit Card,2024-02-08,250000.00,Active
CARD004876,CUST01996,Debit Card,2024-02-08,25000.00,Active
CARD000808,CUST02502,Credit Card,2024-02-09,500000.00,Active
CARD001040,CUST00833,Debit Card,2024-02-10,25000.00,Active
CARD001153,CUST03284,Credit Card,2024-02-10,100000.00,Active
CARD002916,CUST03796,Debit Card,2024-02-10,100000.00,Active
CARD003108,CUST01071,Debit Card,2024-02-10,100000.00,Active
CARD003917,CUST00066,Debit Card,2024-02-10,100000.00,Active
CARD004244,CUST03667,Credit Card,2024-02-10,250000.00,Inactive
CARD004350,CUST03569,Debit Card,2024-02-10,200000.00,Active
CARD000525,CUST02410,Debit Card,2024-02-11,100000.00,Active
CARD001141,CUST01089,Credit Card,2024-02-11,250000.00,Active
CARD001234,CUST04558,Debit Card,2024-02-11,50000.00,Active
CARD002147,CUST03420,Credit Card,2024-02-11,150000.00,Active
CARD003889,CUST04120,Debit Card,2024-02-11,25000.00,Active
CARD000756,CUST04766,Credit Card,2024-02-12,100000.00,Active
CARD002882,CUST00368,Debit Card,2024-02-12,25000.00,Active
CARD003458,CUST01263,Debit Card,2024-02-12,100000.00,Active
CARD003494,CUST02707,Debit Card,2024-02-12,200000.00,Active
CARD004013,CUST00597,Prepaid Card,2024-02-12,25000.00,Expired
CARD000789,CUST00866,Debit Card,2024-02-13,50000.00,Active
CARD001456,CUST03761,Debit Card,2024-02-13,50000.00,Active
CARD001778,CUST03933,Debit Card,2024-02-13,25000.00,Active
CARD001897,CUST03386,Credit Card,2024-02-13,250000.00,Active
CARD002941,CUST00451,Credit Card,2024-02-13,100000.00,Active
CARD003457,CUST02169,Debit Card,2024-02-13,100000.00,Active
CARD003566,CUST00957,Credit Card,2024-02-13,150000.00,Active
CARD004724,CUST03342,Credit Card,2024-02-13,1000000.00,Active
CARD000249,CUST03568,Credit Card,2024-02-14,150000.00,Active
CARD000660,CUST03607,Debit Card,2024-02-14,50000.00,Active
CARD001939,CUST04359,Credit Card,2024-02-14,100000.00,Active
CARD002839,CUST03606,Debit Card,2024-02-14,200000.00,Active
CARD004568,CUST00376,Credit Card,2024-02-14,50000.00,Active
CARD004732,CUST01983,Prepaid Card,2024-02-14,50000.00,Active
CARD005052,CUST03285,Credit Card,2024-02-14,500000.00,Active
CARD000049,CUST01276,Corporate Card,2024-02-15,200000.00,Active
CARD004074,CUST04582,Prepaid Card,2024-02-15,50000.00,Active
CARD004834,CUST00381,Credit Card,2024-02-15,50000.00,Active
CARD000707,CUST00956,Credit Card,2024-02-16,50000.00,Active
CARD001728,CUST03242,Debit Card,2024-02-16,200000.00,Active
CARD002139,CUST03717,Debit Card,2024-02-16,200000.00,Active
CARD003047,CUST00980,Credit Card,2024-02-16,150000.00,Active
CARD004047,CUST00563,Debit Card,2024-02-16,50000.00,Active
CARD000118,CUST04314,Debit Card,2024-02-17,100000.00,Active
CARD000572,CUST01747,Credit Card,2024-02-17,500000.00,Active
CARD001074,CUST03512,Credit Card,2024-02-17,500000.00,Active
CARD000973,CUST02447,Debit Card,2024-02-18,50000.00,Active
CARD001033,CUST04771,Debit Card,2024-02-18,100000.00,Active
CARD001616,CUST04286,Credit Card,2024-02-18,50000.00,Active
CARD000531,CUST02642,Prepaid Card,2024-02-19,50000.00,Active
CARD001803,CUST03686,Debit Card,2024-02-19,200000.00,Active
CARD000621,CUST01955,Debit Card,2024-02-20,200000.00,Active
CARD002600,CUST04465,Debit Card,2024-02-20,200000.00,Active
CARD002639,CUST02940,Debit Card,2024-02-20,50000.00,Active
CARD003629,CUST01871,Corporate Card,2024-02-20,1500000.00,Active
CARD004019,CUST00940,Debit Card,2024-02-20,100000.00,Active
CARD004142,CUST02123,Credit Card,2024-02-20,1000000.00,Active
CARD004641,CUST00306,Credit Card,2024-02-20,1000000.00,Blocked
CARD004919,CUST02906,Credit Card,2024-02-20,100000.00,Active
CARD002340,CUST03204,Debit Card,2024-02-21,50000.00,Active
CARD003621,CUST00374,Credit Card,2024-02-21,100000.00,Expired
CARD000679,CUST04652,Credit Card,2024-02-22,1000000.00,Active
CARD000964,CUST01623,Credit Card,2024-02-22,100000.00,Active
CARD001154,CUST01181,Credit Card,2024-02-22,100000.00,Active
CARD001427,CUST02575,Credit Card,2024-02-22,250000.00,Active
CARD002598,CUST01487,Corporate Card,2024-02-22,500000.00,Active
CARD002902,CUST04334,Credit Card,2024-02-22,1000000.00,Blocked
CARD004187,CUST02119,Debit Card,2024-02-22,200000.00,Active
CARD000041,CUST00680,Credit Card,2024-02-23,150000.00,Inactive
CARD003490,CUST03612,Credit Card,2024-02-23,1000000.00,Active
CARD003967,CUST00423,Debit Card,2024-02-23,25000.00,Active
CARD000512,CUST00205,Credit Card,2024-02-24,50000.00,Active
CARD001005,CUST01872,Debit Card,2024-02-24,100000.00,Expired
CARD001417,CUST00413,Credit Card,2024-02-24,1000000.00,Blocked
CARD001469,CUST04304,Debit Card,2024-02-24,200000.00,Active
CARD002260,CUST00344,Prepaid Card,2024-02-24,25000.00,Active
CARD003072,CUST04425,Credit Card,2024-02-24,250000.00,Active
CARD000770,CUST04271,Credit Card,2024-02-25,500000.00,Active
CARD001003,CUST00132,Credit Card,2024-02-25,1000000.00,Active
CARD001097,CUST04711,Debit Card,2024-02-25,50000.00,Active
CARD002930,CUST01569,Debit Card,2024-02-25,100000.00,Expired
CARD004680,CUST03209,Debit Card,2024-02-25,25000.00,Active
CARD000495,CUST04613,Credit Card,2024-02-26,250000.00,Active
CARD001422,CUST02176,Credit Card,2024-02-26,250000.00,Inactive
CARD001457,CUST01706,Debit Card,2024-02-26,25000.00,Blocked
CARD002711,CUST03849,Credit Card,2024-02-26,50000.00,Active
CARD003829,CUST02740,Debit Card,2024-02-26,50000.00,Active
CARD003832,CUST00430,Debit Card,2024-02-26,100000.00,Active
CARD000975,CUST04521,Debit Card,2024-02-27,100000.00,Active
CARD004249,CUST04501,Debit Card,2024-02-27,25000.00,Active
CARD000463,CUST01509,Debit Card,2024-02-28,100000.00,Active
CARD001999,CUST01370,Debit Card,2024-02-28,200000.00,Blocked
CARD004601,CUST02680,Credit Card,2024-02-28,150000.00,Active
CARD001071,CUST03319,Credit Card,2024-02-29,100000.00,Inactive
CARD002009,CUST04297,Debit Card,2024-02-29,200000.00,Active
CARD002713,CUST02047,Debit Card,2024-02-29,25000.00,Active
CARD003371,CUST03781,Credit Card,2024-02-29,1000000.00,Active
CARD004383,CUST00581,Prepaid Card,2024-02-29,25000.00,Active
