Account_ID,Customer_ID,Branch_ID,Account_Type,Open_Date,Balance,Account_Status
ACC005588,CUST02545,BR046,Salary,2022-07-09,230519.75,Active
ACC005589,CUST03836,BR041,Current,2023-09-04,697341.45,Active
ACC005590,CUST00359,BR024,Fixed Deposit,2022-12-24,542462.42,Inactive
ACC005591,CUST02623,BR026,Salary,2019-12-11,90646.57,Active
ACC005592,CUST02314,BR036,Fixed Deposit,2022-08-20,2133550.59,Active
ACC005593,CUST02035,BR001,Current,2022-07-09,579825.66,Active
ACC005594,CUST01715,BR033,Current,2021-10-22,951486.19,Active
ACC005595,CUST01456,BR005,Salary,2015-08-20,229222.53,Active
ACC005596,CUST00765,BR036,Current,2021-08-04,914898.04,Active
ACC005597,CUST04945,BR017,Savings,2018-12-26,250360.99,Active
ACC005598,CUST02628,BR044,Current,2023-03-30,169717.06,Active
ACC005599,CUST02937,BR014,Salary,2022-02-07,292936.92,Active
ACC005600,CUST02404,BR012,Fixed Deposit,2023-01-17,2023463.09,Active
ACC005601,CUST04515,BR022,Savings,2021-08-16,231052.49,Active
ACC005602,CUST01153,BR048,Salary,2017-03-18,142181.02,Active
ACC005603,CUST02263,BR045,Salary,2024-05-31,202659.36,Active
ACC005604,CUST02393,BR014,Salary,2022-10-21,184512.69,Active
ACC005605,CUST01764,BR014,Current,2023-10-17,843729.64,Active
ACC005606,CUST01504,BR040,Current,2022-07-22,911205.56,Active
ACC005607,CUST01425,BR030,Savings,2022-03-20,324265.46,Active
ACC005608,CUST00489,BR030,Current,2020-06-24,1185219.06,Active
ACC005609,CUST03822,BR013,Savings,2018-07-11,210203.59,Active
ACC005610,CUST04215,BR024,Savings,2023-12-12,125659.47,Active
ACC005611,CUST00900,BR046,Fixed Deposit,2024-02-20,550144.40,Active
ACC005612,CUST04920,BR020,Fixed Deposit,2020-10-24,903699.29,Active
ACC005613,CUST02707,BR014,Fixed Deposit,2022-08-08,520774.79,Active
ACC005614,CUST00244,BR036,Current,2020-11-26,442959.39,Active
ACC005615,CUST02212,BR001,Fixed Deposit,2021-08-13,1390185.03,Active
ACC005616,CUST00432,BR020,Salary,2022-03-03,298735.78,Active
ACC005617,CUST00677,BR032,Salary,2024-02-11,8129.68,Active
ACC005618,CUST03321,BR028,Fixed Deposit,2023-07-30,1845790.82,Active
ACC005619,CUST03780,BR039,Current,2022-11-02,1103879.20,Active
ACC005620,CUST01317,BR003,Fixed Deposit,2024-05-20,515848.00,Active
ACC005621,CUST02000,BR028,Current,2021-07-18,623339.89,Active
ACC005622,CUST01753,BR041,Current,2024-04-07,58977.82,Active
ACC005623,CUST03293,BR039,Current,2022-11-14,696078.18,Active
ACC005624,CUST02004,BR008,Current,2022-10-12,164708.83,Inactive
ACC005625,CUST03050,BR040,Savings,2023-08-10,373694.84,Inactive
ACC005626,CUST00819,BR033,Savings,2024-06-09,266897.04,Active
ACC005627,CUST04411,BR032,Savings,2021-08-22,101482.32,Active
ACC005628,CUST03802,BR041,Current,2021-05-19,729331.60,Active
ACC005629,CUST01778,BR011,Fixed Deposit,2021-07-08,1796402.19,Active
ACC005630,CUST04914,BR031,Fixed Deposit,2021-03-06,1473664.15,Inactive
ACC005631,CUST03064,BR013,Salary,2023-02-18,54349.37,Active
ACC005632,CUST00516,BR011,Current,2022-09-24,1195419.02,Active
ACC005633,CUST02600,BR036,Savings,2020-02-15,358734.06,Active
ACC005634,CUST01789,BR003,Current,2023-06-05,255366.39,Inactive
ACC005635,CUST02365,BR029,Fixed Deposit,2022-06-19,145688.13,Active
ACC005636,CUST01740,BR035,Fixed Deposit,2019-11-03,839764.58,Active
ACC005637,CUST02961,BR041,Fixed Deposit,2018-08-28,2111672.09,Active
ACC005638,CUST03476,BR045,Fixed Deposit,2024-06-20,2442680.45,Active
ACC005639,CUST03911,BR044,Salary,2023-08-26,59375.37,Active
ACC005640,CUST04514,BR045,Savings,2020-07-15,167050.97,Active
ACC005641,CUST00585,BR020,Fixed Deposit,2024-01-13,182076.74,Active
ACC005642,CUST02826,BR010,Fixed Deposit,2016-03-21,726480.46,Active
ACC005643,CUST04703,BR038,Fixed Deposit,2023-05-27,2602983.49,Active
ACC005644,CUST00050,BR038,Fixed Deposit,2024-04-10,352533.95,Active
ACC005645,CUST02472,BR013,Fixed Deposit,2019-09-15,867181.02,Active
ACC005646,CUST03432,BR044,Current,2020-07-30,651585.57,Active
ACC005647,CUST00783,BR002,Current,2022-06-03,635299.36,Active
ACC005648,CUST03641,BR010,Savings,2021-09-14,292620.15,Active
ACC005649,CUST02269,BR003,Fixed Deposit,2020-11-22,1735601.41,Active
ACC005650,CUST03009,BR007,Fixed Deposit,2022-05-14,1920465.59,Inactive
ACC005651,CUST04510,BR041,Savings,2024-02-01,205056.08,Active
ACC005652,CUST04554,BR001,Current,2023-08-31,534503.30,Active
ACC005653,CUST01601,BR048,Fixed Deposit,2023-09-20,2721653.62,Active
ACC005654,CUST04671,BR002,Salary,2018-03-24,306792.84,Active
ACC005655,CUST00316,BR045,Fixed Deposit,2022-08-14,2529774.11,Inactive
ACC005656,CUST00987,BR009,Current,2019-04-07,421771.96,Active
ACC005657,CUST04263,BR010,Savings,2023-12-16,364886.35,Inactive
ACC005658,CUST04825,BR015,Current,2024-04-04,1158803.99,Active
ACC005659,CUST00797,BR041,Fixed Deposit,2021-08-07,2314042.87,Inactive
ACC005660,CUST02672,BR018,Fixed Deposit,2018-01-22,2334618.08,Active
ACC005661,CUST00735,BR016,Fixed Deposit,2019-05-11,644729.40,Active
ACC005662,CUST01860,BR023,Current,2021-07-08,1061721.13,Active
ACC005663,CUST00072,BR009,Salary,2023-10-11,258212.03,Active
ACC005664,CUST00044,BR007,Fixed Deposit,2020-02-23,2338868.54,Active
ACC005665,CUST03245,BR009,Fixed Deposit,2021-08-13,2527248.52,Active
ACC005666,CUST01549,BR022,Current,2021-12-10,361493.84,Active
ACC005667,CUST02432,BR047,Current,2023-02-18,660701.47,Active
ACC005668,CUST00291,BR027,Current,2020-08-15,245860.52,Active
ACC005669,CUST03426,BR014,Current,2020-09-13,1081707.58,Active
ACC005670,CUST04572,BR028,Fixed Deposit,2023-06-10,2304179.20,Active
ACC005671,CUST01433,BR017,Salary,2024-01-24,169227.72,Active
ACC005672,CUST01347,BR001,Salary,2024-06-09,16179.94,Inactive
ACC005673,CUST03089,BR031,Fixed Deposit,2023-12-24,1468953.29,Active
ACC005674,CUST04739,BR002,Salary,2024-06-28,213896.62,Active
ACC005675,CUST01867,BR041,Current,2023-03-28,973129.51,Active
ACC005676,CUST03173,BR037,Current,2018-08-17,495529.48,Active
ACC005677,CUST00903,BR032,Fixed Deposit,2024-06-11,1508281.83,Active
ACC005678,CUST00912,BR024,Current,2017-07-01,949427.56,Active
ACC005679,CUST02997,BR033,Fixed Deposit,2022-02-03,906518.93,Active
ACC005680,CUST03598,BR044,Fixed Deposit,2024-04-16,1677257.08,Active
ACC005681,CUST03824,BR050,Current,2018-01-23,1198319.78,Inactive
ACC005682,CUST03628,BR023,Current,2023-12-15,178266.41,Active
ACC005683,CUST03331,BR041,Current,2022-08-01,853754.10,Active
ACC005684,CUST02354,BR026,Salary,2023-12-29,377257.03,Active
ACC005685,CUST01080,BR019,Fixed Deposit,2022-11-15,2771021.46,Active
ACC005686,CUST01651,BR019,Current,2023-10-10,809051.76,Inactive
ACC005687,CUST03829,BR020,Fixed Deposit,2022-05-03,304934.80,Active
ACC005688,CUST04111,BR049,Current,2018-03-30,1156957.83,Inactive
ACC005689,CUST02592,BR006,Current,2023-04-10,927837.13,Active
ACC005690,CUST00303,BR003,Salary,2024-01-18,250749.21,Active
ACC005691,CUST03711,BR013,Fixed Deposit,2024-02-08,1731995.78,Active
ACC005692,CUST00241,BR009,Current,2024-01-29,529859.99,Active
ACC005693,CUST02520,BR041,Current,2023-04-02,1184074.34,Active
ACC005694,CUST03775,BR005,Fixed Deposit,2023-11-26,1230777.02,Inactive
ACC005695,CUST03065,BR038,Current,2019-12-14,923254.04,Active
ACC005696,CUST02853,BR008,Salary,2023-06-17,111991.67,Active
ACC005697,CUST01283,BR045,Fixed Deposit,2024-05-06,175797.83,Active
ACC005698,CUST01615,BR021,Salary,2022-09-05,6110.12,Active
ACC005699,CUST00078,BR039,Savings,2023-04-05,150998.98,Active
ACC005700,CUST01994,BR002,Fixed Deposit,2021-06-19,210063.49,Active
ACC005701,CUST01708,BR025,Current,2023-02-05,800258.42,Active
ACC005702,CUST02563,BR029,Fixed Deposit,2016-06-04,1536783.17,Active
ACC005703,CUST00164,BR027,Current,2021-08-02,46005.72,Active
ACC005704,CUST00864,BR038,Salary,2019-06-10,368525.68,Inactive
ACC005705,CUST01461,BR034,Current,2019-06-15,1131140.11,Inactive
ACC005706,CUST01865,BR048,Savings,2023-12-08,82712.47,Active
ACC005707,CUST01370,BR020,Current,2022-07-19,436584.85,Active
ACC005708,CUST00047,BR030,Salary,2024-03-26,37328.76,Active
ACC005709,CUST00414,BR028,Fixed Deposit,2020-11-13,2895746.31,Active
ACC005710,CUST00848,BR032,Savings,2022-11-30,189413.89,Active
ACC005711,CUST00954,BR012,Current,2023-11-08,486283.07,Active
ACC005712,CUST01331,BR038,Salary,2022-12-16,96707.20,Active
ACC005713,CUST02183,BR025,Current,2020-08-06,798592.78,Active
ACC005714,CUST04600,BR038,Fixed Deposit,2023-03-08,191927.59,Active
ACC005715,CUST02295,BR006,Savings,2024-03-01,283173.46,Active
ACC005716,CUST00870,BR019,Salary,2024-03-23,40612.35,Active
ACC005717,CUST02906,BR014,Salary,2024-05-05,296422.32,Active
ACC005718,CUST04151,BR003,Fixed Deposit,2021-03-21,824306.51,Active
ACC005719,CUST01238,BR017,Salary,2023-07-14,139667.24,Active
ACC005720,CUST01140,BR020,Salary,2022-06-03,211722.78,Active
ACC005721,CUST04810,BR035,Salary,2023-09-03,96641.69,Active
ACC005722,CUST01367,BR044,Fixed Deposit,2021-07-18,1926736.54,Active
ACC005723,CUST00687,BR038,Salary,2023-05-15,388302.17,Inactive
ACC005724,CUST03038,BR047,Savings,2024-01-25,335553.28,Active
ACC005725,CUST00623,BR026,Fixed Deposit,2022-01-22,2466151.88,Active
ACC005726,CUST04882,BR011,Savings,2024-06-05,137959.85,Active
ACC005727,CUST00358,BR017,Fixed Deposit,2022-03-07,2667315.97,Active
ACC005728,CUST00003,BR025,Current,2020-02-05,654207.65,Active
ACC005729,CUST04707,BR014,Fixed Deposit,2021-11-14,2481229.95,Active
ACC005730,CUST00404,BR032,Salary,2022-09-15,50907.83,Active
ACC005731,CUST03178,BR002,Fixed Deposit,2021-12-15,2103961.50,Inactive
ACC005732,CUST03336,BR038,Current,2021-04-26,137134.10,Active
ACC005733,CUST03053,BR041,Savings,2022-07-10,64206.86,Active
ACC005734,CUST01856,BR046,Current,2023-11-24,209759.71,Active
ACC005735,CUST02802,BR046,Salary,2023-05-17,206820.25,Active
ACC005736,CUST03242,BR026,Current,2024-02-18,1054038.03,Inactive
ACC005737,CUST00770,BR036,Salary,2017-01-15,135939.23,Inactive
ACC005738,CUST02215,BR040,Fixed Deposit,2023-10-10,1663150.46,Active
ACC005739,CUST00480,BR007,Current,2023-11-30,474659.54,Active
ACC005740,CUST00200,BR028,Salary,2022-06-09,35144.63,Active
ACC005741,CUST00801,BR043,Fixed Deposit,2024-04-05,1153700.76,Active
ACC005742,CUST02469,BR007,Salary,2023-11-14,351252.77,Active
ACC005743,CUST02870,BR032,Fixed Deposit,2023-12-29,2657502.30,Active
ACC005744,CUST01057,BR040,Savings,2024-06-28,246315.19,Active
ACC005745,CUST04658,BR040,Fixed Deposit,2016-09-27,2700994.98,Active
ACC005746,CUST00093,BR014,Salary,2023-09-17,44074.00,Active
ACC005747,CUST03297,BR019,Current,2023-10-03,637119.42,Active
ACC005748,CUST01280,BR050,Fixed Deposit,2024-04-15,1310601.00,Inactive
ACC005749,CUST04950,BR041,Salary,2020-01-29,15764.20,Active
ACC005750,CUST03961,BR032,Savings,2023-05-14,128929.91,Active
ACC005751,CUST02515,BR003,Current,2021-08-04,522772.96,Active
ACC005752,CUST02148,BR016,Salary,2022-11-13,46521.10,Active
ACC005753,CUST04032,BR041,Salary,2021-07-20,77064.58,Active
ACC005754,CUST00135,BR017,Salary,2023-11-19,221387.40,Active
ACC005755,CUST03940,BR046,Fixed Deposit,2023-11-26,571648.41,Active
ACC005756,CUST02061,BR019,Current,2017-09-07,629083.02,Inactive
ACC005757,CUST02721,BR013,Fixed Deposit,2020-09-17,663764.63,Active
ACC005758,CUST04709,BR035,Salary,2024-06-07,45319.23,Active
ACC005759,CUST01138,BR040,Savings,2023-10-20,367806.12,Active
ACC005760,CUST02431,BR005,Current,2022-03-15,1064010.05,Active
ACC005761,CUST02163,BR046,Current,2020-02-20,255582.93,Active
ACC005762,CUST04319,BR041,Current,2022-12-24,308702.78,Active
ACC005763,CUST03269,BR010,Fixed Deposit,2022-07-11,1958763.68,Active
ACC005764,CUST01878,BR024,Current,2020-11-23,404957.68,Active
ACC005765,CUST00991,BR032,Current,2022-03-15,409176.87,Active
ACC005766,CUST03100,BR049,Salary,2021-03-30,121050.16,Active
ACC005767,CUST04387,BR035,Salary,2023-02-08,39675.90,Active
ACC005768,CUST04504,BR018,Current,2022-02-13,690417.97,Active
ACC005769,CUST03677,BR034,Fixed Deposit,2020-07-25,2936256.23,Active
ACC005770,CUST03237,BR049,Fixed Deposit,2020-01-23,1446226.33,Active
ACC005771,CUST02368,BR016,Salary,2021-07-22,61845.30,Active
ACC005772,CUST00676,BR012,Fixed Deposit,2022-07-26,1492950.55,Active
ACC005773,CUST03425,BR018,Current,2024-05-08,852958.27,Active
ACC005774,CUST02670,BR048,Savings,2023-08-05,99516.00,Active
ACC005775,CUST03806,BR023,Salary,2021-05-30,141484.90,Active
ACC005776,CUST00217,BR035,Salary,2022-12-02,32435.82,Active
ACC005777,CUST00598,BR024,Current,2019-03-27,35324.36,Inactive
ACC005778,CUST02854,BR026,Current,2022-05-09,755881.99,Active
ACC005779,CUST01033,BR039,Salary,2022-12-26,380563.44,Active
ACC005780,CUST02852,BR014,Current,2024-02-17,231422.99,Active
ACC005781,CUST00429,BR021,Current,2023-10-26,838414.09,Active
ACC005782,CUST03421,BR012,Fixed Deposit,2024-02-28,849036.20,Active
ACC005783,CUST02006,BR042,Fixed Deposit,2024-04-02,779050.58,Active
ACC005784,CUST02754,BR044,Current,2023-02-02,689188.08,Active
ACC005785,CUST02433,BR034,Fixed Deposit,2018-01-27,1119327.65,Active
ACC005786,CUST04324,BR029,Current,2023-08-24,781669.26,Active
ACC005787,CUST04660,BR047,Savings,2022-06-10,14505.27,Active
ACC005788,CUST03634,BR042,Current,2018-02-12,1096195.82,Active
ACC005789,CUST02722,BR047,Current,2017-08-23,627608.40,Active
ACC005790,CUST01824,BR009,Current,2024-05-23,703282.57,Active
ACC005791,CUST00215,BR041,Salary,2023-07-23,202112.76,Active
ACC005792,CUST02268,BR032,Salary,2023-09-28,102760.75,Active
ACC005793,CUST02494,BR019,Current,2017-01-19,735850.03,Inactive
ACC005794,CUST02572,BR034,Savings,2019-03-29,9805.54,Active
ACC005795,CUST03176,BR001,Salary,2021-02-17,345798.05,Active
ACC005796,CUST03812,BR027,Savings,2019-04-16,225997.70,Active
ACC005797,CUST04851,BR030,Salary,2022-12-29,396431.79,Active
ACC005798,CUST00518,BR041,Current,2023-06-16,348916.60,Active
ACC005799,CUST03307,BR014,Salary,2020-03-15,391572.57,Active
ACC005800,CUST01998,BR039,Current,2023-02-08,424336.16,Active
ACC005801,CUST01114,BR001,Fixed Deposit,2024-05-31,1776245.53,Active
ACC005802,CUST02462,BR003,Savings,2023-10-20,39506.56,Active
ACC005803,CUST01714,BR044,Fixed Deposit,2020-08-07,2486351.99,Active
ACC005804,CUST01629,BR022,Fixed Deposit,2020-12-08,149017.40,Inactive
ACC005805,CUST02611,BR021,Fixed Deposit,2021-04-27,2009112.90,Active
ACC005806,CUST04338,BR044,Fixed Deposit,2021-07-12,1400552.93,Active
ACC005807,CUST02889,BR008,Salary,2024-01-01,390976.55,Active
ACC005808,CUST00736,BR044,Current,2018-11-23,302282.52,Active
ACC005809,CUST00944,BR001,Current,2023-10-11,532895.16,Active
ACC005810,CUST01042,BR033,Current,2021-12-27,1059918.17,Active
ACC005811,CUST03807,BR007,Salary,2024-01-13,297397.52,Active
ACC005812,CUST04756,BR049,Savings,2019-05-07,184548.74,Active
ACC005813,CUST00820,BR001,Salary,2023-11-07,265368.28,Active
ACC005814,CUST03142,BR035,Fixed Deposit,2022-06-16,2198189.60,Active
ACC005815,CUST01169,BR029,Fixed Deposit,2023-03-31,1838362.38,Active
ACC005816,CUST03445,BR025,Current,2019-03-14,520992.05,Active
ACC005817,CUST03016,BR001,Salary,2023-08-07,366900.47,Active
ACC005818,CUST01422,BR038,Current,2023-07-21,840286.94,Active
ACC005819,CUST00203,BR012,Current,2022-12-06,42287.45,Active
ACC005820,CUST02784,BR006,Fixed Deposit,2022-04-21,1219301.98,Active
ACC005821,CUST03504,BR017,Current,2022-05-20,931294.40,Active
ACC005822,CUST03389,BR038,Current,2021-12-08,357215.29,Active
ACC005823,CUST00057,BR042,Salary,2023-08-21,291188.37,Active
ACC005824,CUST02733,BR010,Savings,2021-08-21,354187.66,Inactive
ACC005825,CUST01586,BR039,Salary,2023-11-29,273570.05,Active
ACC005826,CUST01199,BR005,Salary,2021-02-14,79916.35,Active
ACC005827,CUST00528,BR043,Current,2022-02-05,254594.49,Active
ACC005828,CUST03785,BR035,Savings,2022-08-23,8157.09,Active
ACC005829,CUST02231,BR036,Savings,2024-02-02,54587.30,Active
ACC005830,CUST03289,BR004,Salary,2022-07-05,118980.86,Active
ACC005831,CUST03070,BR011,Savings,2023-08-24,145338.90,Active
ACC005832,CUST03230,BR034,Salary,2024-02-02,326297.84,Active
ACC005833,CUST01693,BR035,Current,2022-09-22,1156008.99,Inactive
ACC005834,CUST01213,BR012,Fixed Deposit,2023-01-31,1525765.47,Active
ACC005835,CUST03048,BR032,Salary,2023-06-08,114038.18,Active
ACC005836,CUST03350,BR002,Salary,2023-05-26,182027.41,Active
ACC005837,CUST00378,BR035,Salary,2022-02-12,318133.35,Active
ACC005838,CUST01290,BR003,Savings,2023-10-09,397924.33,Inactive
ACC005839,CUST04456,BR016,Savings,2023-03-08,223276.32,Active
ACC005840,CUST03224,BR030,Fixed Deposit,2021-03-03,1735254.15,Active
ACC005841,CUST04496,BR003,Fixed Deposit,2021-09-29,1698694.69,Active
ACC005842,CUST03597,BR015,Salary,2019-02-28,233056.18,Active
ACC005843,CUST03385,BR038,Fixed Deposit,2023-02-07,1502436.74,Active
ACC005844,CUST04838,BR046,Fixed Deposit,2024-04-18,2294950.87,Active
ACC005845,CUST04734,BR036,Savings,2023-12-31,374812.07,Active
ACC005846,CUST04149,BR016,Fixed Deposit,2024-01-09,2459902.51,Active
ACC005847,CUST00955,BR044,Current,2020-04-01,287132.16,Active
ACC005848,CUST04583,BR040,Fixed Deposit,2019-06-20,1213083.86,Active
ACC005849,CUST01067,BR036,Savings,2022-07-15,77615.71,Active
ACC005850,CUST00323,BR042,Fixed Deposit,2018-12-07,2515601.97,Active
ACC005851,CUST04092,BR007,Fixed Deposit,2019-06-03,1762707.13,Active
ACC005852,CUST02552,BR013,Salary,2023-12-11,156446.06,Active
ACC005853,CUST00267,BR029,Current,2021-11-19,846684.83,Active
ACC005854,CUST01436,BR026,Fixed Deposit,2021-08-20,1507481.13,Active
ACC005855,CUST01905,BR019,Current,2024-05-11,888350.77,Active
ACC005856,CUST03438,BR025,Current,2021-11-21,710607.46,Active
ACC005857,CUST02727,BR028,Current,2020-07-20,887045.80,Active
ACC005858,CUST00147,BR041,Fixed Deposit,2023-10-18,2482811.16,Active
ACC005859,CUST04680,BR020,Fixed Deposit,2020-11-10,2972088.50,Active
ACC005860,CUST02041,BR029,Fixed Deposit,2023-06-09,2080607.67,Active
ACC005861,CUST00527,BR044,Current,2023-11-17,354421.29,Active
ACC005862,CUST00173,BR002,Current,2022-05-07,1123264.85,Active
ACC005863,CUST02590,BR040,Current,2020-09-06,753896.48,Active
ACC005864,CUST03742,BR008,Salary,2023-01-28,126318.56,Active
ACC005865,CUST01304,BR033,Current,2023-11-20,43804.82,Active
ACC005866,CUST02596,BR032,Fixed Deposit,2023-10-05,1021344.47,Active
ACC005867,CUST02221,BR043,Fixed Deposit,2022-01-23,2003487.99,Active
ACC005868,CUST01154,BR023,Salary,2020-10-24,208383.41,Active
ACC005869,CUST01510,BR037,Fixed Deposit,2022-02-25,1087238.99,Active
ACC005870,CUST00155,BR039,Fixed Deposit,2022-06-23,1841989.09,Active
ACC005871,CUST03090,BR026,Current,2022-06-06,546226.30,Active
ACC005872,CUST02913,BR038,Savings,2019-11-23,188735.21,Active
ACC005873,CUST01034,BR014,Current,2019-11-06,383556.21,Active
ACC005874,CUST00435,BR036,Salary,2022-07-12,22326.95,Active
ACC005875,CUST03720,BR030,Fixed Deposit,2022-01-19,1161805.84,Active
ACC005876,CUST04083,BR042,Fixed Deposit,2023-04-24,524637.15,Active
ACC005877,CUST02400,BR009,Fixed Deposit,2024-01-12,965089.14,Active
ACC005878,CUST03190,BR042,Current,2022-08-23,1087252.09,Active
ACC005879,CUST00396,BR005,Fixed Deposit,2023-08-11,1398937.73,Active
ACC005880,CUST01473,BR008,Fixed Deposit,2017-05-16,1143311.99,Active
ACC005881,CUST02897,BR050,Current,2022-02-27,1006880.72,Active
ACC005882,CUST03333,BR030,Fixed Deposit,2022-09-11,2231883.87,Active
ACC005883,CUST01903,BR034,Fixed Deposit,2022-02-17,2419901.27,Active
ACC005884,CUST03892,BR035,Fixed Deposit,2023-03-23,151826.75,Active
ACC005885,CUST04791,BR036,Current,2023-11-07,97176.71,Active
ACC005886,CUST04193,BR029,Salary,2017-08-10,300675.96,Active
ACC005887,CUST03179,BR044,Fixed Deposit,2023-11-04,1936817.01,Active
ACC005888,CUST00436,BR050,Salary,2023-08-19,77308.05,Active
ACC005889,CUST03587,BR007,Fixed Deposit,2020-09-10,1201911.61,Active
ACC005890,CUST04327,BR027,Salary,2021-07-12,324066.14,Active
ACC005891,CUST03619,BR041,Salary,2020-12-10,151542.12,Active
ACC005892,CUST04540,BR026,Salary,2021-12-07,148595.43,Active
ACC005893,CUST01409,BR026,Fixed Deposit,2021-12-30,1113236.28,Active
ACC005894,CUST04100,BR025,Fixed Deposit,2017-09-21,2459830.04,Active
ACC005895,CUST04443,BR035,Current,2022-04-15,648257.59,Active
ACC005896,CUST04268,BR046,Fixed Deposit,2023-02-16,1883875.36,Active
ACC005897,CUST04441,BR045,Salary,2023-06-19,395522.40,Active
ACC005898,CUST04761,BR040,Fixed Deposit,2022-01-27,2762185.67,Active
ACC005899,CUST03897,BR037,Current,2024-02-04,714730.47,Active
ACC005900,CUST02186,BR024,Fixed Deposit,2018-10-25,1127629.36,Active
ACC005901,CUST02085,BR019,Current,2023-06-28,480934.58,Active
ACC005902,CUST00006,BR015,Salary,2018-07-22,362102.77,Active
ACC005903,CUST02956,BR028,Savings,2023-07-07,14335.69,Active
ACC005904,CUST01351,BR039,Salary,2023-04-06,283916.50,Active
ACC005905,CUST01477,BR043,Fixed Deposit,2020-08-06,2264260.77,Active
ACC005906,CUST02147,BR004,Fixed Deposit,2022-03-17,504300.10,Active
ACC005907,CUST04300,BR028,Current,2024-06-15,966756.68,Active
ACC005908,CUST00354,BR025,Fixed Deposit,2022-07-27,1647902.21,Active
ACC005909,CUST03975,BR050,Current,2022-07-23,310359.41,Active
ACC005910,CUST02464,BR044,Current,2023-08-24,234287.84,Active
ACC005911,CUST04240,BR019,Salary,2024-01-26,14275.28,Active
ACC005912,CUST00514,BR011,Fixed Deposit,2018-08-17,1145859.27,Active
ACC005913,CUST01799,BR037,Current,2023-04-23,994515.01,Active
ACC005914,CUST04912,BR002,Current,2019-07-03,67767.99,Active
ACC005915,CUST01674,BR027,Current,2017-05-04,33467.00,Active
ACC005916,CUST03203,BR041,Savings,2019-02-22,39841.14,Inactive
ACC005917,CUST03390,BR030,Fixed Deposit,2024-05-17,2729653.45,Active
ACC005918,CUST03398,BR004,Salary,2024-02-28,263787.39,Active
ACC005919,CUST00027,BR027,Fixed Deposit,2020-05-26,974266.73,Active
ACC005920,CUST01546,BR019,Fixed Deposit,2019-07-21,416421.92,Active
ACC005921,CUST01389,BR030,Fixed Deposit,2023-02-09,1041276.79,Active
ACC005922,CUST01959,BR029,Salary,2019-08-17,208949.71,Active
ACC005923,CUST01777,BR029,Salary,2017-06-29,55526.09,Active
ACC005924,CUST02086,BR023,Savings,2020-03-16,152623.01,Active
ACC005925,CUST00653,BR031,Salary,2022-12-24,199208.60,Active
ACC005926,CUST04715,BR041,Current,2022-10-22,83240.82,Active
ACC005927,CUST02893,BR028,Salary,2019-12-20,312618.22,Active
ACC005928,CUST02536,BR002,Current,2023-11-04,633246.47,Inactive
ACC005929,CUST03715,BR044,Fixed Deposit,2024-06-20,1082051.76,Active
ACC005930,CUST04091,BR048,Salary,2020-10-28,345925.49,Active
ACC005931,CUST03137,BR011,Savings,2021-01-04,269190.28,Inactive
ACC005932,CUST01788,BR018,Current,2024-03-30,884501.95,Active
ACC005933,CUST01928,BR019,Fixed Deposit,2022-04-29,867962.44,Active
ACC005934,CUST00602,BR042,Salary,2022-06-09,227856.24,Active
ACC005935,CUST04599,BR036,Fixed Deposit,2024-05-16,2759840.10,Active
ACC005936,CUST00730,BR043,Salary,2024-05-26,301870.79,Active
ACC005937,CUST03357,BR009,Fixed Deposit,2019-05-27,295693.91,Active
ACC005938,CUST03533,BR023,Fixed Deposit,2023-10-17,1261112.07,Active
ACC005939,CUST01260,BR006,Salary,2021-10-16,160226.33,Active
ACC005940,CUST04433,BR038,Current,2023-01-31,533491.52,Active
ACC005941,CUST03351,BR050,Salary,2022-10-31,207600.86,Active
ACC005942,CUST03887,BR005,Salary,2021-05-26,329486.72,Active
ACC005943,CUST03006,BR025,Current,2023-10-03,665385.71,Active
ACC005944,CUST02862,BR035,Current,2023-10-22,638001.88,Active
ACC005945,CUST04103,BR041,Salary,2019-10-23,160600.28,Active
ACC005946,CUST04476,BR050,Salary,2023-08-25,140628.95,Active
ACC005947,CUST01889,BR016,Salary,2022-09-24,304702.85,Active
ACC005948,CUST02054,BR028,Salary,2019-02-08,331532.62,Inactive
ACC005949,CUST02986,BR002,Savings,2022-01-12,394821.18,Active
ACC005950,CUST04834,BR024,Current,2020-01-01,1055363.85,Active
ACC005951,CUST01649,BR011,Fixed Deposit,2024-04-28,2319232.95,Active
ACC005952,CUST02075,BR033,Fixed Deposit,2020-06-06,2408628.35,Active
ACC005953,CUST04844,BR003,Savings,2016-10-31,182926.56,Inactive
ACC005954,CUST04570,BR032,Salary,2024-02-01,115081.71,Active
ACC005955,CUST01078,BR040,Current,2019-12-02,1089805.89,Active
ACC005956,CUST00691,BR045,Current,2019-01-07,212343.86,Active
ACC005957,CUST02158,BR007,Fixed Deposit,2022-10-30,1609457.86,Active
ACC005958,CUST02208,BR009,Current,2024-04-07,743180.57,Active
ACC005959,CUST04633,BR028,Salary,2024-04-19,64169.44,Inactive
ACC005960,CUST02094,BR013,Salary,2022-03-29,43151.46,Active
ACC005961,CUST02794,BR034,Salary,2022-11-10,169286.11,Active
ACC005962,CUST02442,BR004,Fixed Deposit,2020-11-26,1118077.56,Active
ACC005963,CUST00663,BR017,Current,2023-07-26,1148395.62,Active
ACC005964,CUST01341,BR005,Salary,2024-02-20,7824.56,Active
ACC005965,CUST03295,BR003,Current,2021-10-26,60033.91,Active
ACC005966,CUST02336,BR002,Savings,2023-01-26,295796.76,Active
